Date_Time,Day_Of_The_Week,Call_Volume,Calls_Dropped,Suspensions,Holiday,Campaign,Service_Outage,Agents_On_Duty,Svc_Level,Transferred_Calls_Percentage
4/14/2011 12:00,Thursday,374,51,NO,NO,NO,NO,17,84,56
4/14/2011 18:00,Thursday,161,35,NO,NO,NO,NO,18,90,56
4/15/2011 0:00,Friday,580,33,NO,NO,YES,YES,15,90,53
4/15/2011 6:00,Friday,525,49,NO,NO,YES,NO,16,85,52
4/15/2011 12:00,Friday,609,54,NO,NO,YES,NO,17,94,63
4/15/2011 18:00,Friday,623,45,NO,NO,YES,NO,18,85,60
4/16/2011 0:00,Saturday,555,42,NO,NO,NO,YES,16,86,65
4/16/2011 6:00,Saturday,309,56,NO,NO,NO,NO,15,86,50
4/16/2011 12:00,Saturday,351,34,NO,NO,NO,NO,18,83,57
4/16/2011 18:00,Saturday,153,29,NO,NO,NO,NO,17,80,51
4/17/2011 0:00,Sunday,16,49,NO,NO,NO,NO,16,88,60
4/17/2011 6:00,Sunday,600,48,NO,NO,NO,YES,17,85,53
4/17/2011 12:00,Sunday,354,45,NO,NO,NO,NO,17,95,56
4/17/2011 18:00,Sunday,611,45,NO,NO,NO,YES,15,88,53
4/18/2011 0:00,Monday,503,27,NO,NO,YES,NO,15,90,55
4/18/2011 6:00,Monday,609,37,NO,NO,YES,YES,15,93,50
4/18/2011 12:00,Monday,533,59,NO,NO,YES,NO,18,84,51
4/18/2011 18:00,Monday,616,53,NO,NO,YES,NO,16,91,62
4/19/2011 0:00,Tuesday,18,38,NO,NO,NO,NO,17,90,50
4/19/2011 6:00,Tuesday,315,36,NO,NO,NO,NO,18,89,61
4/19/2011 12:00,Tuesday,368,53,NO,NO,NO,NO,15,90,62
4/19/2011 18:00,Tuesday,158,31,NO,NO,NO,NO,18,87,55
4/20/2011 0:00,Wednesday,566,60,YES,NO,NO,YES,17,89,64
4/20/2011 6:00,Wednesday,588,25,YES,NO,NO,NO,18,91,56
4/20/2011 12:00,Wednesday,583,34,YES,NO,NO,NO,16,92,60
4/20/2011 18:00,Wednesday,510,47,YES,NO,NO,YES,18,95,51
4/21/2011 0:00,Thursday,19,27,NO,NO,NO,NO,16,86,52
4/21/2011 6:00,Thursday,549,23,NO,NO,NO,YES,18,86,63
4/21/2011 12:00,Thursday,549,26,NO,NO,NO,YES,18,88,58
4/21/2011 18:00,Thursday,180,59,NO,NO,NO,NO,15,86,50
4/22/2011 0:00,Friday,682,24,NO,NO,YES,NO,17,89,57
4/22/2011 6:00,Friday,623,40,NO,NO,YES,NO,16,87,55
4/22/2011 12:00,Friday,517,34,NO,NO,YES,YES,17,84,52
4/22/2011 18:00,Friday,579,22,NO,NO,YES,NO,17,90,63
4/23/2011 0:00,Saturday,534,34,NO,NO,NO,YES,18,90,64
4/23/2011 6:00,Saturday,331,46,NO,NO,NO,NO,16,80,52
4/23/2011 12:00,Saturday,354,33,NO,NO,NO,NO,17,80,51
4/23/2011 18:00,Saturday,156,39,NO,NO,NO,NO,17,83,56
4/24/2011 0:00,Sunday,663,58,NO,NO,NO,YES,18,87,62
4/24/2011 6:00,Sunday,601,22,NO,NO,NO,YES,16,86,65
4/24/2011 12:00,Sunday,369,51,NO,NO,NO,NO,15,83,52
4/24/2011 18:00,Sunday,172,56,NO,NO,NO,NO,17,87,62
4/25/2011 0:00,Monday,653,60,NO,NO,YES,NO,17,93,53
4/25/2011 6:00,Monday,551,39,NO,NO,YES,NO,15,84,62
4/25/2011 12:00,Monday,649,53,NO,NO,YES,YES,15,95,55
4/25/2011 18:00,Monday,680,29,NO,NO,YES,NO,18,92,57
4/26/2011 0:00,Tuesday,16,60,NO,NO,NO,NO,17,92,54
4/26/2011 6:00,Tuesday,525,30,NO,NO,NO,YES,17,87,64
4/26/2011 12:00,Tuesday,595,36,NO,NO,NO,YES,17,89,62
4/26/2011 18:00,Tuesday,177,27,NO,NO,NO,NO,16,91,62
4/27/2011 0:00,Wednesday,533,56,YES,NO,NO,NO,15,82,65
4/27/2011 6:00,Wednesday,558,56,YES,NO,NO,NO,16,91,51
4/27/2011 12:00,Wednesday,585,38,YES,NO,NO,NO,16,82,56
4/27/2011 18:00,Wednesday,536,59,YES,NO,NO,NO,16,84,59
4/28/2011 0:00,Thursday,510,59,NO,NO,NO,YES,18,89,54
4/28/2011 6:00,Thursday,629,21,NO,NO,NO,YES,15,83,63
4/28/2011 12:00,Thursday,370,41,NO,NO,NO,NO,16,85,52
4/28/2011 18:00,Thursday,167,28,NO,NO,NO,NO,18,85,59
4/29/2011 0:00,Friday,668,44,NO,NO,YES,YES,17,90,55
4/29/2011 6:00,Friday,653,60,NO,NO,YES,YES,16,90,62
4/29/2011 12:00,Friday,524,57,NO,NO,YES,NO,15,81,56
4/29/2011 18:00,Friday,549,29,NO,NO,YES,YES,16,88,56
4/30/2011 0:00,Saturday,579,53,NO,NO,NO,YES,16,90,62
4/30/2011 6:00,Saturday,645,40,NO,NO,NO,YES,16,91,55
4/30/2011 12:00,Saturday,392,49,NO,NO,NO,NO,15,80,54
4/30/2011 18:00,Saturday,159,23,NO,NO,NO,NO,17,95,65
5/1/2011 0:00,Sunday,104,55,NO,YES,NO,YES,17,80,54
5/1/2011 6:00,Sunday,109,44,NO,YES,NO,NO,16,86,53
5/1/2011 12:00,Sunday,116,35,NO,YES,NO,NO,15,90,52
5/1/2011 18:00,Sunday,106,49,NO,YES,NO,NO,15,81,65
5/2/2011 0:00,Monday,602,52,NO,NO,YES,NO,18,92,60
5/2/2011 6:00,Monday,521,24,NO,NO,YES,YES,18,81,50
5/2/2011 12:00,Monday,633,47,NO,NO,YES,NO,18,91,55
5/2/2011 18:00,Monday,561,59,NO,NO,YES,YES,18,84,56
5/3/2011 0:00,Tuesday,16,32,NO,NO,NO,NO,15,93,65
5/3/2011 6:00,Tuesday,303,36,NO,NO,NO,NO,17,91,54
5/3/2011 12:00,Tuesday,360,55,NO,NO,NO,NO,15,91,55
5/3/2011 18:00,Tuesday,162,47,NO,NO,NO,NO,15,83,50
5/4/2011 0:00,Wednesday,580,43,YES,NO,NO,NO,18,90,50
5/4/2011 6:00,Wednesday,514,53,YES,NO,NO,NO,15,84,50
5/4/2011 12:00,Wednesday,580,43,YES,NO,NO,NO,16,89,63
5/4/2011 18:00,Wednesday,583,55,YES,NO,NO,NO,16,86,60
5/5/2011 0:00,Thursday,20,26,NO,NO,NO,NO,15,85,65
5/5/2011 6:00,Thursday,528,43,NO,NO,NO,YES,16,92,51
5/5/2011 12:00,Thursday,345,57,NO,NO,NO,NO,15,93,53
5/5/2011 18:00,Thursday,164,49,NO,NO,NO,NO,15,88,53
5/6/2011 0:00,Friday,595,28,NO,NO,YES,NO,15,94,52
5/6/2011 6:00,Friday,645,43,NO,NO,YES,NO,16,91,50
5/6/2011 12:00,Friday,539,26,NO,NO,YES,YES,15,91,51
5/6/2011 18:00,Friday,513,44,NO,NO,YES,NO,16,85,54
5/7/2011 0:00,Saturday,17,36,NO,NO,NO,NO,15,95,61
5/7/2011 6:00,Saturday,554,45,NO,NO,NO,YES,17,83,63
5/7/2011 12:00,Saturday,348,53,NO,NO,NO,NO,15,88,63
5/7/2011 18:00,Saturday,166,46,NO,NO,NO,NO,15,95,50
5/8/2011 0:00,Sunday,20,42,NO,NO,NO,NO,15,89,61
5/8/2011 6:00,Sunday,317,22,NO,NO,NO,NO,16,82,55
5/8/2011 12:00,Sunday,367,44,NO,NO,NO,NO,16,84,51
5/8/2011 18:00,Sunday,153,28,NO,NO,NO,NO,15,82,53
5/9/2011 0:00,Monday,578,26,NO,NO,YES,NO,17,89,53
5/9/2011 6:00,Monday,592,37,NO,NO,YES,NO,17,94,57
5/9/2011 12:00,Monday,530,48,NO,NO,YES,NO,18,92,62
5/9/2011 18:00,Monday,622,39,NO,NO,YES,NO,17,81,65
5/10/2011 0:00,Tuesday,15,59,NO,NO,NO,NO,17,87,56
5/10/2011 6:00,Tuesday,337,57,NO,NO,NO,NO,15,91,61
5/10/2011 12:00,Tuesday,343,59,NO,NO,NO,NO,16,91,54
5/10/2011 18:00,Tuesday,153,50,NO,NO,NO,NO,15,83,58
5/11/2011 0:00,Wednesday,503,42,YES,NO,NO,NO,18,91,56
5/11/2011 6:00,Wednesday,549,25,YES,NO,NO,NO,17,80,53
5/11/2011 12:00,Wednesday,523,40,YES,NO,NO,YES,18,89,51
5/11/2011 18:00,Wednesday,537,47,YES,NO,NO,NO,18,80,63
5/12/2011 0:00,Thursday,15,50,NO,NO,NO,NO,15,88,62
5/12/2011 6:00,Thursday,305,27,NO,NO,NO,NO,17,83,63
5/12/2011 12:00,Thursday,350,27,NO,NO,NO,NO,15,93,55
5/12/2011 18:00,Thursday,176,44,NO,NO,NO,NO,17,80,61
5/13/2011 0:00,Friday,533,23,NO,NO,YES,NO,17,87,51
5/13/2011 6:00,Friday,560,24,NO,NO,YES,NO,17,91,64
5/13/2011 12:00,Friday,524,33,NO,NO,YES,NO,15,83,54
5/13/2011 18:00,Friday,648,45,NO,NO,YES,NO,15,86,64
5/14/2011 0:00,Saturday,19,29,NO,NO,NO,NO,16,90,59
5/14/2011 6:00,Saturday,332,20,NO,NO,NO,NO,16,91,57
5/14/2011 12:00,Saturday,351,25,NO,NO,NO,NO,17,92,51
5/14/2011 18:00,Saturday,545,31,NO,NO,NO,YES,18,80,50
5/15/2011 0:00,Sunday,18,34,NO,NO,NO,NO,15,92,52
5/15/2011 6:00,Sunday,574,22,NO,NO,NO,YES,16,95,58
5/15/2011 12:00,Sunday,392,29,NO,NO,NO,NO,15,94,64
5/15/2011 18:00,Sunday,158,29,NO,NO,NO,NO,15,84,55
5/16/2011 0:00,Monday,648,36,NO,NO,YES,NO,17,83,51
5/16/2011 6:00,Monday,648,33,NO,NO,YES,NO,16,93,58
5/16/2011 12:00,Monday,516,26,NO,NO,YES,YES,15,89,51
5/16/2011 18:00,Monday,676,29,NO,NO,YES,NO,18,83,64
5/17/2011 0:00,Tuesday,19,36,NO,NO,NO,NO,16,85,50
5/17/2011 6:00,Tuesday,638,30,NO,NO,NO,YES,18,83,57
5/17/2011 12:00,Tuesday,582,58,NO,NO,NO,YES,15,91,60
5/17/2011 18:00,Tuesday,540,45,NO,NO,NO,YES,18,81,65
5/18/2011 0:00,Wednesday,100,39,YES,YES,NO,NO,18,82,52
5/18/2011 6:00,Wednesday,119,28,YES,YES,NO,YES,15,87,50
5/18/2011 12:00,Wednesday,111,48,YES,YES,NO,NO,15,80,61
5/18/2011 18:00,Wednesday,109,32,YES,YES,NO,NO,17,94,54
5/19/2011 0:00,Thursday,15,50,NO,NO,NO,NO,16,85,53
5/19/2011 6:00,Thursday,674,44,NO,NO,NO,YES,16,85,58
5/19/2011 12:00,Thursday,381,29,NO,NO,NO,NO,15,87,53
5/19/2011 18:00,Thursday,160,23,NO,NO,NO,NO,18,92,57
5/20/2011 0:00,Friday,575,42,NO,NO,YES,NO,16,81,60
5/20/2011 6:00,Friday,596,40,NO,NO,YES,YES,17,83,51
5/20/2011 12:00,Friday,663,22,NO,NO,YES,YES,17,87,58
5/20/2011 18:00,Friday,648,46,NO,NO,YES,YES,17,86,60
5/21/2011 0:00,Saturday,17,49,NO,NO,NO,NO,17,90,58
5/21/2011 6:00,Saturday,312,22,NO,NO,NO,NO,15,81,57
5/21/2011 12:00,Saturday,552,58,NO,NO,NO,YES,15,86,54
5/21/2011 18:00,Saturday,178,54,NO,NO,NO,NO,17,93,65
5/22/2011 0:00,Sunday,20,43,NO,NO,NO,NO,17,94,59
5/22/2011 6:00,Sunday,646,34,NO,NO,NO,YES,15,92,62
5/22/2011 12:00,Sunday,396,40,NO,NO,NO,NO,17,88,52
5/22/2011 18:00,Sunday,159,31,NO,NO,NO,NO,15,80,55
5/23/2011 0:00,Monday,563,59,NO,NO,YES,NO,15,91,56
5/23/2011 6:00,Monday,537,30,NO,NO,YES,NO,15,95,55
5/23/2011 12:00,Monday,536,53,NO,NO,YES,NO,16,85,63
5/23/2011 18:00,Monday,576,42,NO,NO,YES,YES,16,80,63
5/24/2011 0:00,Tuesday,16,34,NO,NO,NO,NO,17,93,52
5/24/2011 6:00,Tuesday,345,26,NO,NO,NO,NO,18,88,54
5/24/2011 12:00,Tuesday,359,57,NO,NO,NO,NO,17,86,65
5/24/2011 18:00,Tuesday,604,29,NO,NO,NO,YES,17,90,57
5/25/2011 0:00,Wednesday,104,53,YES,YES,NO,YES,16,94,63
5/25/2011 6:00,Wednesday,104,28,YES,YES,NO,NO,16,91,65
5/25/2011 12:00,Wednesday,108,39,YES,YES,NO,NO,16,92,53
5/25/2011 18:00,Wednesday,109,28,YES,YES,NO,YES,17,80,59
5/26/2011 0:00,Thursday,16,57,NO,NO,NO,NO,15,82,59
5/26/2011 6:00,Thursday,330,28,NO,NO,NO,NO,17,92,59
5/26/2011 12:00,Thursday,359,55,NO,NO,NO,NO,18,83,60
5/26/2011 18:00,Thursday,160,30,NO,NO,NO,NO,17,84,57
5/27/2011 0:00,Friday,536,25,NO,NO,YES,YES,15,89,50
5/27/2011 6:00,Friday,635,20,NO,NO,YES,NO,17,94,56
5/27/2011 12:00,Friday,531,46,NO,NO,YES,NO,15,93,57
5/27/2011 18:00,Friday,503,21,NO,NO,YES,NO,17,88,54
5/28/2011 0:00,Saturday,15,59,NO,NO,NO,NO,17,89,53
5/28/2011 6:00,Saturday,337,40,NO,NO,NO,NO,16,94,60
5/28/2011 12:00,Saturday,389,36,NO,NO,NO,NO,15,88,52
5/28/2011 18:00,Saturday,152,60,NO,NO,NO,NO,18,84,58
5/29/2011 0:00,Sunday,15,31,NO,NO,NO,NO,17,92,63
5/29/2011 6:00,Sunday,328,42,NO,NO,NO,NO,15,90,64
5/29/2011 12:00,Sunday,345,30,NO,NO,NO,NO,16,83,50
5/29/2011 18:00,Sunday,177,58,NO,NO,NO,NO,16,90,50
5/30/2011 0:00,Monday,562,48,NO,NO,YES,NO,16,80,56
5/30/2011 6:00,Monday,517,48,NO,NO,YES,NO,15,95,65
5/30/2011 12:00,Monday,664,56,NO,NO,YES,NO,18,92,53
5/30/2011 18:00,Monday,666,26,NO,NO,YES,YES,18,81,56
5/31/2011 0:00,Tuesday,15,21,NO,NO,NO,NO,17,92,61
5/31/2011 6:00,Tuesday,688,21,NO,NO,NO,YES,16,86,59
5/31/2011 12:00,Tuesday,341,42,NO,NO,NO,NO,15,85,63
5/31/2011 18:00,Tuesday,170,31,NO,NO,NO,NO,18,86,52
6/1/2011 0:00,Wednesday,557,25,YES,NO,NO,NO,17,85,51
6/1/2011 6:00,Wednesday,589,47,YES,NO,NO,YES,15,94,58
6/1/2011 12:00,Wednesday,563,58,YES,NO,NO,NO,17,87,55
6/1/2011 18:00,Wednesday,590,59,YES,NO,NO,NO,17,80,61
6/2/2011 0:00,Thursday,18,26,NO,NO,NO,NO,15,91,56
6/2/2011 6:00,Thursday,312,42,NO,NO,NO,NO,18,91,60
6/2/2011 12:00,Thursday,365,20,NO,NO,NO,NO,17,80,61
6/2/2011 18:00,Thursday,584,57,NO,NO,NO,YES,15,93,59
6/3/2011 0:00,Friday,643,31,NO,NO,YES,NO,16,85,57
6/3/2011 6:00,Friday,598,46,NO,NO,YES,YES,18,81,61
6/3/2011 12:00,Friday,527,58,NO,NO,YES,YES,18,84,60
6/3/2011 18:00,Friday,585,29,NO,NO,YES,NO,15,91,60
6/4/2011 0:00,Saturday,15,42,NO,NO,NO,NO,16,87,53
6/4/2011 6:00,Saturday,336,48,NO,NO,NO,NO,17,93,65
6/4/2011 12:00,Saturday,348,48,NO,NO,NO,NO,17,88,62
6/4/2011 18:00,Saturday,153,43,NO,NO,NO,NO,15,94,64
6/5/2011 0:00,Sunday,20,30,NO,NO,NO,NO,15,91,50
6/5/2011 6:00,Sunday,344,39,NO,NO,NO,NO,17,81,62
6/5/2011 12:00,Sunday,645,39,NO,NO,NO,YES,17,92,61
6/5/2011 18:00,Sunday,175,28,NO,NO,NO,NO,18,95,56
6/6/2011 0:00,Monday,684,33,NO,NO,YES,NO,17,88,58
6/6/2011 6:00,Monday,600,38,NO,NO,YES,NO,17,86,65
6/6/2011 12:00,Monday,688,33,NO,NO,YES,YES,15,86,64
6/6/2011 18:00,Monday,542,41,NO,NO,YES,NO,16,95,51
6/7/2011 0:00,Tuesday,15,25,NO,NO,NO,NO,15,82,62
6/7/2011 6:00,Tuesday,343,43,NO,NO,NO,NO,18,80,52
6/7/2011 12:00,Tuesday,504,23,NO,NO,NO,YES,17,80,51
6/7/2011 18:00,Tuesday,172,51,NO,NO,NO,NO,17,89,58
6/8/2011 0:00,Wednesday,523,29,YES,NO,NO,NO,16,84,57
6/8/2011 6:00,Wednesday,535,42,YES,NO,NO,NO,16,89,60
6/8/2011 12:00,Wednesday,527,43,YES,NO,NO,NO,16,87,56
6/8/2011 18:00,Wednesday,513,33,YES,NO,NO,NO,15,83,51
6/9/2011 0:00,Thursday,675,52,NO,NO,NO,YES,16,85,60
6/9/2011 6:00,Thursday,344,27,NO,NO,NO,NO,16,95,57
6/9/2011 12:00,Thursday,387,33,NO,NO,NO,NO,16,90,62
6/9/2011 18:00,Thursday,176,39,NO,NO,NO,NO,17,89,55
6/10/2011 0:00,Friday,582,51,NO,NO,YES,NO,16,80,51
6/10/2011 6:00,Friday,699,31,NO,NO,YES,NO,17,80,65
6/10/2011 12:00,Friday,519,46,NO,NO,YES,NO,15,90,65
6/10/2011 18:00,Friday,545,42,NO,NO,YES,NO,16,84,57
6/11/2011 0:00,Saturday,17,57,NO,NO,NO,NO,15,89,64
6/11/2011 6:00,Saturday,305,31,NO,NO,NO,NO,15,95,52
6/11/2011 12:00,Saturday,546,26,NO,NO,NO,YES,15,80,57
6/11/2011 18:00,Saturday,176,26,NO,NO,NO,NO,17,88,52
6/12/2011 0:00,Sunday,583,44,NO,NO,NO,YES,17,86,61
6/12/2011 6:00,Sunday,502,32,NO,NO,NO,YES,16,83,58
6/12/2011 12:00,Sunday,390,48,NO,NO,NO,NO,17,86,55
6/12/2011 18:00,Sunday,620,50,NO,NO,NO,YES,15,92,63
6/13/2011 0:00,Monday,637,29,NO,NO,YES,NO,15,93,58
6/13/2011 6:00,Monday,632,20,NO,NO,YES,NO,15,94,51
6/13/2011 12:00,Monday,604,53,NO,NO,YES,NO,17,80,61
6/13/2011 18:00,Monday,553,41,NO,NO,YES,YES,15,83,61
6/14/2011 0:00,Tuesday,18,37,NO,NO,NO,NO,18,94,63
6/14/2011 6:00,Tuesday,325,27,NO,NO,NO,NO,18,83,60
6/14/2011 12:00,Tuesday,350,57,NO,NO,NO,NO,15,92,65
6/14/2011 18:00,Tuesday,644,24,NO,NO,NO,YES,18,81,59
6/15/2011 0:00,Wednesday,519,30,YES,NO,NO,NO,16,85,54
6/15/2011 6:00,Wednesday,573,28,YES,NO,NO,YES,18,88,55
6/15/2011 12:00,Wednesday,520,60,YES,NO,NO,NO,16,80,52
6/15/2011 18:00,Wednesday,529,34,YES,NO,NO,NO,15,95,50
6/16/2011 0:00,Thursday,18,53,NO,NO,NO,NO,15,88,59
6/16/2011 6:00,Thursday,332,42,NO,NO,NO,NO,16,82,56
6/16/2011 12:00,Thursday,358,49,NO,NO,NO,NO,16,90,63
6/16/2011 18:00,Thursday,176,27,NO,NO,NO,NO,16,92,61
6/17/2011 0:00,Friday,587,37,NO,NO,YES,NO,15,94,55
6/17/2011 6:00,Friday,628,34,NO,NO,YES,YES,18,85,52
6/17/2011 12:00,Friday,517,20,NO,NO,YES,NO,15,94,61
6/17/2011 18:00,Friday,573,20,NO,NO,YES,YES,16,89,56
6/18/2011 0:00,Saturday,16,47,NO,NO,NO,NO,16,85,52
6/18/2011 6:00,Saturday,609,22,NO,NO,NO,YES,17,84,57
6/18/2011 12:00,Saturday,562,37,NO,NO,NO,YES,16,85,51
6/18/2011 18:00,Saturday,173,53,NO,NO,NO,NO,17,85,60
6/19/2011 0:00,Sunday,20,26,NO,NO,NO,NO,16,88,51
6/19/2011 6:00,Sunday,337,41,NO,NO,NO,NO,18,87,52
6/19/2011 12:00,Sunday,360,25,NO,NO,NO,NO,18,95,50
6/19/2011 18:00,Sunday,180,52,NO,NO,NO,NO,15,95,58
6/20/2011 0:00,Monday,508,30,NO,NO,YES,YES,16,91,53
6/20/2011 6:00,Monday,630,39,NO,NO,YES,YES,16,86,57
6/20/2011 12:00,Monday,582,25,NO,NO,YES,NO,15,89,59
6/20/2011 18:00,Monday,567,57,NO,NO,YES,NO,16,92,61
6/21/2011 0:00,Tuesday,15,40,NO,NO,NO,NO,18,89,55
6/21/2011 6:00,Tuesday,502,35,NO,NO,NO,YES,15,81,52
6/21/2011 12:00,Tuesday,366,41,NO,NO,NO,NO,15,91,63
6/21/2011 18:00,Tuesday,164,35,NO,NO,NO,NO,17,94,56
6/22/2011 0:00,Wednesday,535,37,YES,NO,NO,NO,18,86,65
6/22/2011 6:00,Wednesday,594,28,YES,NO,NO,NO,17,91,65
6/22/2011 12:00,Wednesday,535,36,YES,NO,NO,NO,18,91,54
6/22/2011 18:00,Wednesday,513,57,YES,NO,NO,NO,16,84,55
6/23/2011 0:00,Thursday,15,39,NO,NO,NO,NO,18,90,53
6/23/2011 6:00,Thursday,312,55,NO,NO,NO,NO,15,85,50
6/23/2011 12:00,Thursday,390,46,NO,NO,NO,NO,18,94,57
6/23/2011 18:00,Thursday,160,24,NO,NO,NO,NO,16,80,55
6/24/2011 0:00,Friday,578,40,NO,NO,YES,NO,18,91,58
6/24/2011 6:00,Friday,512,54,NO,NO,YES,YES,16,84,59
6/24/2011 12:00,Friday,600,44,NO,NO,YES,YES,16,81,54
6/24/2011 18:00,Friday,620,45,NO,NO,YES,YES,16,87,52
6/25/2011 0:00,Saturday,16,34,NO,NO,NO,NO,15,88,57
6/25/2011 6:00,Saturday,342,48,NO,NO,NO,NO,16,84,64
6/25/2011 12:00,Saturday,380,28,NO,NO,NO,NO,16,87,55
6/25/2011 18:00,Saturday,660,53,NO,NO,NO,YES,18,84,59
6/26/2011 0:00,Sunday,16,26,NO,NO,NO,NO,16,90,50
6/26/2011 6:00,Sunday,337,47,NO,NO,NO,NO,18,90,65
6/26/2011 12:00,Sunday,382,21,NO,NO,NO,NO,16,86,63
6/26/2011 18:00,Sunday,156,34,NO,NO,NO,NO,18,83,62
6/27/2011 0:00,Monday,558,31,NO,NO,YES,NO,16,90,60
6/27/2011 6:00,Monday,588,22,NO,NO,YES,NO,15,94,61
6/27/2011 12:00,Monday,565,23,NO,NO,YES,NO,15,94,55
6/27/2011 18:00,Monday,692,35,NO,NO,YES,NO,18,91,61
6/28/2011 0:00,Tuesday,644,20,NO,NO,NO,YES,18,83,51
6/28/2011 6:00,Tuesday,654,36,NO,NO,NO,YES,15,91,64
6/28/2011 12:00,Tuesday,356,45,NO,NO,NO,NO,15,86,58
6/28/2011 18:00,Tuesday,632,27,NO,NO,NO,YES,16,90,64
6/29/2011 0:00,Wednesday,505,59,YES,NO,NO,YES,16,92,59
6/29/2011 6:00,Wednesday,520,54,YES,NO,NO,YES,15,89,59
6/29/2011 12:00,Wednesday,539,26,YES,NO,NO,NO,18,93,63
6/29/2011 18:00,Wednesday,554,53,YES,NO,NO,NO,18,92,54
6/30/2011 0:00,Thursday,17,48,NO,NO,NO,NO,18,92,62
6/30/2011 6:00,Thursday,335,23,NO,NO,NO,NO,16,80,54
6/30/2011 12:00,Thursday,646,28,NO,NO,NO,YES,17,95,52
6/30/2011 18:00,Thursday,151,38,NO,NO,NO,NO,16,85,53
7/1/2011 0:00,Friday,508,32,NO,NO,YES,NO,17,94,59
7/1/2011 6:00,Friday,610,36,NO,NO,YES,NO,18,80,57
7/1/2011 12:00,Friday,615,52,NO,NO,YES,YES,16,95,54
7/1/2011 18:00,Friday,571,56,NO,NO,YES,NO,16,92,55
7/2/2011 0:00,Saturday,20,56,NO,NO,NO,NO,16,85,51
7/2/2011 6:00,Saturday,340,30,NO,NO,NO,NO,17,93,51
7/2/2011 12:00,Saturday,376,46,NO,NO,NO,NO,18,94,56
7/2/2011 18:00,Saturday,699,31,NO,NO,NO,YES,17,90,62
7/3/2011 0:00,Sunday,667,43,NO,NO,NO,YES,15,87,63
7/3/2011 6:00,Sunday,300,32,NO,NO,NO,NO,15,90,64
7/3/2011 12:00,Sunday,395,38,NO,NO,NO,NO,18,84,54
7/3/2011 18:00,Sunday,173,35,NO,NO,NO,NO,15,84,54
7/4/2011 0:00,Monday,626,53,NO,NO,YES,NO,17,89,57
7/4/2011 6:00,Monday,648,48,NO,NO,YES,NO,17,93,53
7/4/2011 12:00,Monday,581,28,NO,NO,YES,NO,16,89,53
7/4/2011 18:00,Monday,528,30,NO,NO,YES,NO,18,90,62
7/5/2011 0:00,Tuesday,15,25,NO,NO,NO,NO,17,84,53
7/5/2011 6:00,Tuesday,340,30,NO,NO,NO,NO,15,85,52
7/5/2011 12:00,Tuesday,555,59,NO,NO,NO,YES,17,94,53
7/5/2011 18:00,Tuesday,509,25,NO,NO,NO,YES,18,85,62
7/6/2011 0:00,Wednesday,575,60,YES,NO,NO,NO,18,95,52
7/6/2011 6:00,Wednesday,572,33,YES,NO,NO,NO,17,88,62
7/6/2011 12:00,Wednesday,560,30,YES,NO,NO,YES,16,89,63
7/6/2011 18:00,Wednesday,515,54,YES,NO,NO,NO,17,95,55
7/7/2011 0:00,Thursday,629,42,NO,NO,NO,YES,15,90,64
7/7/2011 6:00,Thursday,315,46,NO,NO,NO,NO,18,81,56
7/7/2011 12:00,Thursday,364,41,NO,NO,NO,NO,16,90,54
7/7/2011 18:00,Thursday,167,27,NO,NO,NO,NO,15,80,60
7/8/2011 0:00,Friday,672,50,NO,NO,YES,NO,17,92,64
7/8/2011 6:00,Friday,525,49,NO,NO,YES,NO,16,89,65
7/8/2011 12:00,Friday,663,46,NO,NO,YES,YES,18,83,65
7/8/2011 18:00,Friday,629,39,NO,NO,YES,NO,17,80,53
7/9/2011 0:00,Saturday,16,25,NO,NO,NO,NO,18,83,50
7/9/2011 6:00,Saturday,335,44,NO,NO,NO,NO,16,94,52
7/9/2011 12:00,Saturday,378,26,NO,NO,NO,NO,18,82,63
7/9/2011 18:00,Saturday,151,43,NO,NO,NO,NO,18,87,59
7/10/2011 0:00,Sunday,620,43,NO,NO,NO,YES,16,80,62
7/10/2011 6:00,Sunday,635,49,NO,NO,NO,YES,17,81,65
7/10/2011 12:00,Sunday,348,20,NO,NO,NO,NO,16,90,62
7/10/2011 18:00,Sunday,153,36,NO,NO,NO,NO,17,81,52
7/11/2011 0:00,Monday,633,31,NO,NO,YES,YES,18,87,65
7/11/2011 6:00,Monday,501,21,NO,NO,YES,YES,16,84,63
7/11/2011 12:00,Monday,536,23,NO,NO,YES,YES,16,89,64
7/11/2011 18:00,Monday,521,42,NO,NO,YES,NO,15,87,59
7/12/2011 0:00,Tuesday,16,52,NO,NO,NO,NO,15,92,50
7/12/2011 6:00,Tuesday,348,27,NO,NO,NO,NO,18,80,56
7/12/2011 12:00,Tuesday,369,22,NO,NO,NO,NO,15,85,51
7/12/2011 18:00,Tuesday,169,57,NO,NO,NO,NO,18,81,63
7/13/2011 0:00,Wednesday,561,25,YES,NO,NO,NO,15,86,60
7/13/2011 6:00,Wednesday,549,45,YES,NO,NO,YES,17,88,53
7/13/2011 12:00,Wednesday,503,55,YES,NO,NO,NO,16,81,62
7/13/2011 18:00,Wednesday,580,30,YES,NO,NO,NO,18,85,56
7/14/2011 0:00,Thursday,16,53,NO,NO,NO,NO,18,86,52
7/14/2011 6:00,Thursday,319,37,NO,NO,NO,NO,17,81,55
7/14/2011 12:00,Thursday,360,26,NO,NO,NO,NO,16,85,64
7/14/2011 18:00,Thursday,502,34,NO,NO,NO,YES,18,95,55
